,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,attention_3,pm_highest,pm_lowest,am_highest,am_lowest,most_sim,most_diff,across_highest,across_lowest,range_3_highest_1,range_3_highest_2,range_3_lowest_1,range_3_lowest_2,range_12_highest,range_12_lowest,file
38,9.647,2.178,1.837,2.379,3.3289999999999997,1.567,2.745,1.662,1.885,3.697,3.0,2.026,3.7239999999999998,6.619,3.1910000000000003,6.836,24.447,3.3339999999999996,20.763,10.672,10.267999999999999,4.814,10.202,8.131,5.399,2020-09-25 18.08.34.txt
39,4.906000000000001,2.024,2.5469999999999997,1.857,2.7039999999999997,3.57,3.577,2.772,2.194,2.37,3.0,2.86,4.803,8.318999999999999,5.5920000000000005,10.48,18.910999999999998,3.9989999999999997,5.402,24.941999999999997,17.47,29.531,24.673000000000002,66.817,10.185,2020-09-25 18.11.07.txt
40,4.558,2.364,4.2669999999999995,4.218,4.203,4.529,3.009,3.404,4.204,2.539,3.0,7.337000000000001,6.742000000000001,10.394,6.718,9.963,10.342,4.6610000000000005,3.9010000000000002,13.022,7.827999999999999,19.685,13.429,3.052,6.379,2020-09-25 18.25.59.txt
41,4.82,2.7910000000000004,2.531,2.532,2.502,3.242,3.248,3.563,2.699,2.705,3.0,3.4,4.251,2.767,2.884,4.861000000000001,9.908999999999999,4.494,4.462,5.556,11.102,10.290999999999999,12.583,3.208,2.885,2020-09-25 18.38.16.txt
42,4.455,2.434,3.12,2.375,2.115,2.4730000000000003,2.401,2.274,3.79,2.734,3.0,6.267,7.882000000000001,6.752999999999999,3.287,4.16,12.869000000000002,4.155,3.53,4.008,10.440999999999999,3.207,4.023,4.024,5.3389999999999995,2020-09-25 18.39.32.txt
43,9.844,3.2,4.357,4.454,4.016,4.72,2.313,2.698,2.4819999999999998,2.6210000000000004,3.0,4.94,7.607,12.545,18.085,7.867999999999999,27.074,4.917,26.304000000000002,8.826,10.052999999999999,6.81,5.484,5.684,5.404,2020-09-25 18.40.23.txt
44,3.238,2.144,3.1910000000000003,2.095,2.592,2.628,3.115,3.605,2.479,3.3739999999999997,3.0,5.265,5.472,7.513,6.4510000000000005,6.99,14.606,3.596,4.06,4.696000000000001,6.251,4.225,8.93,9.679,8.431000000000001,2020-09-25 18.51.12.txt
45,3.437,4.085,1.4469999999999998,1.6980000000000002,1.525,1.103,2.0269999999999997,2.0269999999999997,3.159,2.06,3.0,1.614,9.448,9.37,7.702000000000001,7.956,8.226,4.704,9.48,4.954,4.937,3.924,4.575,5.115,14.203,2020-09-25 19.00.10.txt
46,3.3760000000000003,2.735,2.187,2.7060000000000004,2.6630000000000003,2.47,2.342,2.488,2.739,2.57,3.0,4.578,16.824,4.45,4.186,25.180999999999997,32.074,5.382000000000001,5.954,13.44,17.680999999999997,24.701,18.368,4.683,5.6370000000000005,2020-09-25 19.42.51.txt
47,3.016,4.647,2.583,3.8310000000000004,4.32,2.786,5.752000000000001,3.948,5.718,4.137,3.0,6.859,5.21,5.95,3.397,5.008,5.811,4.225,7.483,11.802999999999999,9.817,31.206999999999997,9.38,5.574,7.542999999999999,2020-09-25 19.57.13.txt
48,3.5980000000000003,3.052,3.352,3.077,3.508,3.9189999999999996,4.125,2.9739999999999998,3.295,2.84,3.0,5.249,4.184,4.007,4.229,7.614,7.611000000000001,2.9010000000000002,6.516,11.276,13.499,12.182,11.564,26.523000000000003,10.193999999999999,2020-09-25 20.41.53.txt
49,7.681,5.973,5.337000000000001,4.548,5.715,5.202000000000001,7.327999999999999,4.806,4.0280000000000005,3.0039999999999996,3.0,5.921,5.926,7.537000000000001,5.279,5.382999999999999,11.905,3.565,6.899,10.182,4.308,5.2,5.676,9.501,5.807,2020-09-25 21.02.10.txt
50,6.848,3.574,3.81,5.9239999999999995,4.879,14.658,5.268,3.674,3.438,3.352,3.0,6.8020000000000005,12.158,8.756,5.096,7.273,10.509,9.94,11.067,16.261,13.492,13.095,8.783,18.419,34.565,2020-09-25 22.27.08.txt
51,4.256,4.131,3.096,4.2589999999999995,4.4639999999999995,3.06,3.793,3.427,2.7760000000000002,2.2640000000000002,3.0,3.173,16.812,3.498,4.423,6.525,25.191999999999997,5.377999999999999,9.368,8.19,10.644,8.488999999999999,8.318999999999999,2.69,3.804,2020-09-25 23.02.45.txt
52,3.7239999999999998,3.082,2.8360000000000003,2.9730000000000003,3.261,2.688,3.6310000000000002,4.498,2.7110000000000003,4.306,3.0,5.23,5.768,10.51,5.078,20.67,10.079,6.077000000000001,10.655,16.118,6.655,8.448,7.664,8.203,7.146,2020-09-25 23.05.38.txt
53,2.983,2.291,2.056,2.2159999999999997,3.2239999999999998,2.826,3.693,3.6639999999999997,2.949,4.6339999999999995,3.0,3.563,6.747999999999999,4.657,4.084,5.36,14.216,2.688,5.709,4.474,5.151,5.4910000000000005,7.018,4.0569999999999995,5.274,2020-09-25 23.52.25.txt
54,2.326,1.27,1.162,1.726,1.754,2.6,3.1460000000000004,1.849,1.681,2.484,3.0,2.0469999999999997,3.406,3.5210000000000004,5.127000000000001,5.44,5.372000000000001,3.908,4.547,8.443999999999999,11.363,7.212000000000001,5.645,2.419,5.005,2020-09-26 11.06.54.txt
55,4.526,13.758,2.839,2.7260000000000004,2.444,2.113,2.503,2.005,2.842,3.472,3.0,16.464000000000002,33.379,5.846,21.206999999999997,10.958,46.458999999999996,10.913,26.863000000000003,46.395,30.641,27.721,18.531,8.863,5.182,2020-10-13 09.51.03.txt
56,4.678,2.823,3.6189999999999998,3.588,3.045,3.3760000000000003,3.2089999999999996,3.5189999999999997,2.862,3.324,3.0,4.388999999999999,7.019,5.3260000000000005,7.8839999999999995,6.933,8.384,3.84,8.527999999999999,8.52,10.229,16.885,7.841,4.916,3.6,2020-10-13 23.21.40.txt
